Scenario,corn,soy,sor,wheat,cult_area,fert_eff,irr_area,irr_eff,Corn,Soybeans,Sorghum,Wheat,Nitrate_kgyr,NegProfit_usd,Irr_m3
feasible_space,15.286362972141943,11.083948571687797,23.497974066968307,50.131714389201946,11.083054461508524,-3.265789575965144,-5.284365343098763,3.363774969639257,0.15286362972141943,0.11083948571687798,0.23497974066968308,0.5013171438920195,7690681.776226336,-98444073.04765931,269259912.7074568
feasible_space,29.924132861879187,5.286320006981259,6.322566968899919,58.466980162239636,22.120112642421155,7.656744710505475,3.7991357616009154,7.563148602803238,0.2992413286187919,0.05286320006981259,0.06322566968899919,0.5846698016223963,8025726.4303060165,-125440062.2127394,379627518.8034805
feasible_space,20.81329425979988,20.51472117077443,26.116841841965215,32.55514272746048,-3.826265992300584,-9.916610483197728,27.784624961389,2.2601564078044607,0.20813294259799878,0.2051472117077443,0.26116841841965216,0.32555142727460473,7385216.866683541,-84854576.26395713,369344780.62898695
feasible_space,3.6030124689626972,6.844619538728147,65.35043751211371,24.20193048019543,9.853033036576115,-9.64421303166123,16.257512371443447,8.17675583005487,0.03603012468962697,0.06844619538728147,0.6535043751211371,0.24201930480195444,7643624.117007394,-91858480.27097446,100846163.37339932
feasible_space,19.08685684807366,44.56895372808329,0.11521909702918492,36.228970326813865,16.71070724458737,9.624029239828232,-10.2345324921445,-0.3883019629167386,0.19086856848073658,0.4456895372808329,0.0011521909702918492,0.3622897032681387,7660188.759956708,-128923710.64457393,612369430.4361393
feasible_space,5.1014341216848695,26.27556052071508,64.86481920725316,3.758186150346887,-29.589752900092396,-9.136917693678058,-16.300522523122375,4.825142842389409,0.051014341216848696,0.2627556052071508,0.6486481920725317,0.03758186150346887,6565797.1873516,-63310872.226672746,200396357.00299534
feasible_space,9.620329251068178,19.966686995914205,12.655359842578182,57.75762391043945,-11.918582003494492,8.873235522020607,12.085224793195728,4.510263179589062,0.09620329251068177,0.19966686995914207,0.12655359842578182,0.5775762391043944,6907290.864216563,-84637305.10030839,237031238.112886
feasible_space,37.12247550608823,21.388832671631828,0.5360014982568101,40.95269032402314,8.544657804160614,7.684531172542137,-25.99329438689444,-6.385597696936224,0.37122475506088226,0.21388832671631827,0.005360014982568101,0.40952690324023133,7698797.56823247,-124048156.41144915,470636491.9664429
feasible_space,74.19821761269472,1.0150273766135798,21.96485262327129,2.8219023874204083,-12.121877299167217,4.351169134021504,-22.267827377247624,-0.6736297180091491,0.7419821761269472,0.010150273766135798,0.21964852623271292,0.028219023874204163,7472456.0308289025,-119097068.3564613,399986097.4158625
feasible_space,11.27452347096405,40.22623947001528,30.875042883242713,17.62419417577795,3.4233689135466676,3.8780247214592514,-28.460759955618297,1.8865406242860487,0.1127452347096405,0.4022623947001528,0.30875042883242715,0.17624194175777952,7334061.8974041445,-108481616.37085894,424465449.4640793
feasible_space,45.29609608679195,10.243064902869518,5.351269135929178,39.10956987440935,10.252429610421416,-5.0953631008958915,1.674733748269265,-6.829231412971625,0.4529609608679195,0.10243064902869518,0.053512691359291785,0.39109569874409356,7938464.612565359,-108890034.32290941,575226012.8371177
feasible_space,15.187190222311763,6.978282186432043,53.92371199518908,23.910815596067124,6.708714828345457,-1.019853370746132,15.745674278188261,-6.648574414242757,0.15187190222311764,0.06978282186432043,0.5392371199518908,0.23910815596067114,7607474.239441446,-101206255.94450939,224682936.67052022
feasible_space,6.40279009525315,44.33396771596978,32.059595506269254,17.203646682507816,10.3203774571137,-7.1281003953164905,-0.45730074301385315,-1.691504062488674,0.0640279009525315,0.4433396771596978,0.32059595506269256,0.17203646682507812,7520349.639875918,-100535822.32533243,532249664.81886095
feasible_space,7.151295699262991,32.95699769492145,31.564011065311497,28.327695540504067,-19.8865703894177,8.403211349804188,-29.959281832479174,-5.625875959677156,0.07151295699262991,0.32956997694921447,0.315640110653115,0.2832769554050406,6670927.700018086,-81657062.88595626,305516810.1219985
