Year,FIPS,LandCover,area_ha,area_prc
2020,20061,Forest,17647.65,16.53628900999
2020,20061,Grass/Pasture/Shrubland,57311.01,53.70184839422964
2020,20061,Other Crops,3297.78,3.09010226128492
2020,20061,Sorghum,750.24,0.7029936261686341
2020,20061,Soybeans,6946.47,6.509015960721412
2020,20061,Water,5381.37,5.042478153730943
2020,20061,Wetlands,281.97,0.2642129355549821
2020,20061,Wheat,1814.22,1.6999694717259268
2020,20085,Corn,16316.46,9.59399088302564
2020,20085,Developed,6963.93,4.0947534532630705
2020,20085,Double Crop,26.55,0.01561125746297486
2020,20085,Fallow/Barren,19.169999999999998,0.011271857083436084
2020,20085,Forest,27325.890000000003,16.067476617511492
2020,20085,Grass/Pasture/Shrubland,81044.19,47.65354862403964
2020,20085,Other Crops,13927.949999999999,8.189559826042963
2020,20085,Sorghum,755.73,0.4443651827681352
2020,20085,Soybeans,21578.22,12.68787751460314
2020,20085,Water,1556.28,0.9150842849144448
2020,20085,Wetlands,127.16999999999999,0.07477527727180838
2020,20085,Wheat,428.04,0.2516852220132489
2020,20087,Corn,18673.56,12.9938432614995
2020,20087,Developed,7287.66,5.071058318986815
2020,20087,Double Crop,46.980000000000004,0.032690646905316735
2020,20087,Fallow/Barren,153.72,0.10696479868636202
2020,20087,Forest,37409.939999999995,26.031399303726786
2020,20087,Grass/Pasture/Shrubland,42604.920000000006,29.646283442938852
2020,20087,Other Crops,9188.73,6.393902254965752
2020,20087,Sorghum,142.56,0.09919920440234044
2020,20087,Soybeans,20048.22,13.950389125161966
2020,20087,Water,6572.34,4.573308775685173
2020,20087,Wetlands,1383.93,0.9629963169790334
2020,20087,Wheat,198.27,0.13796455006209343
2020,20091,Corn,4938.3,4.033861795939672
2020,20091,Developed,56571.75,46.210765051627114
2020,20091,Double Crop,344.15999999999997,0.2811278933419593
2020,20091,Fallow/Barren,722.52,0.5901921359176907
2020,20091,Forest,16803.54,13.726010579054357
2020,20091,Grass/Pasture/Shrubland,25590.87,20.903961447838057
2020,20091,Other Crops,4240.89,3.4641808216962513
2020,20091,Sorghum,24.48,0.019996544714700033
2020,20091,Soybeans,11331.36,9.2560476682338
2020,20091,Water,1371.96,1.120688704525321
2020,20091,Wetlands,151.29000000000002,0.12358158700518662
2020,20091,Wheat,330.03,0.2695857701059008
2020,20103,Corn,7538.76,6.383230037546171
2020,20103,Developed,10880.91,9.213100237683188
2020,20103,Double Crop,124.02,0.10501039816315628
2020,20103,Fallow/Barren,227.97,0.19302709618815303
2020,20103,Forest,35962.2,30.44996726998112
2020,20103,Grass/Pasture/Shrubland,34601.49,29.297824882587246
2020,20103,Other Crops,9122.4,7.72413204486032
2020,20103,Sorghum,44.55,0.03772144201071289
2020,20103,Soybeans,16604.28,14.059200564526146
2020,20103,Water,1966.5,1.6650777938062153
2020,20103,Wetlands,747.54,0.6329581764464268
2020,20103,Wheat,281.97,0.2387500562011384
2020,20117,Corn,59559.66,25.600808983304663
2020,20117,Developed,9288.09,3.9923434403376747
2020,20117,Double Crop,67.14,0.02885910220338858
2020,20117,Fallow/Barren,396.99,0.17064008018652418
2020,20117,Forest,26038.17,11.192109163229171
2020,20117,Grass/Pasture/Shrubland,61183.98,26.29899809398396
2020,20117,Other Crops,4530.24,1.9472543813803855
2020,20117,Sorghum,2208.24,0.9491781925768663
2020,20117,Soybeans,63921.6,27.475722183558588
2020,20117,Water,1933.92,0.8312659358531017
2020,20117,Wetlands,843.3,0.3624796081042239
2020,20117,Wheat,2676.24,1.1503408352814515
2020,20127,Corn,7957.8,4.394959862812834
2020,20127,Developed,6369.57,3.5178069935631386
2020,20127,Double Crop,1799.01,0.9935631384049506
2020,20127,Fallow/Barren,28.71,0.01585605288664662
2020,20127,Forest,11290.95,6.235802868007059
2020,20127,Grass/Pasture/Shrubland,115331.13,63.69545443248752
2020,20127,Other Crops,6319.889999999999,3.4903695603548965
2020,20127,Sorghum,3460.68,1.9112756915276985
2020,20127,Soybeans,19879.02,10.978850311901981
2020,20127,Water,2338.65,1.2915972860799763
2020,20127,Wetlands,144,0.07952879190794543
2020,20127,Wheat,6147.09,3.3949350100653626
2020,20131,Corn,50620.59,26.8946093725718
2020,20131,Developed,7820.82,4.155184656543849
2020,20131,Double Crop,229.41,0.12188503405751883
2020,20131,Fallow/Barren,37.620000000000005,0.01998742418047975
2020,20131,Forest,19268.64,10.237386524746391
2020,20131,Grass/Pasture/Shrubland,48190.5,25.603507840760475
2020,20131,Other Crops,8503.65,4.517970750460834
2020,20131,Sorghum,955.53,0.5076710108233337
2020,20131,Soybeans,50138.01,26.638215668132254
2020,20131,Water,1085.85,0.5769097433911199
2020,20131,Wetlands,153.18,0.08138420084970462
2020,20131,Wheat,1214.55,0.6452877734822348
2020,20139,Corn,12117.87,6.5462114110796925
2020,20139,Developed,8838.18,4.774485513475249
2020,20139,Double Crop,907.2900000000001,0.49012839312176937
2020,20139,Fallow/Barren,161.37,0.08717391219793
2020,20139,Forest,27888.39,15.065625960225749
2020,20139,Grass/Pasture/Shrubland,85485.15000000001,46.18005180843326
2020,20139,Other Crops,7194.96,3.886799351227728
2020,20139,Sorghum,519.75,0.2807748705761549
2020,20139,Soybeans,35121.87,18.973234254242495
2020,20139,Water,5681.88,3.0694162994309626
2020,20139,Wetlands,423.53999999999996,0.22880113262881124
2020,20139,Wheat,772.47,0.417297093360197
2020,20149,Corn,16859.61,7.603869295393208
2020,20149,Developed,9343.44,4.213994068032933
2020,20149,Double Crop,56.7,0.025572322790906484
2020,20149,Fallow/Barren,200.34,0.09035554052786957
2020,20149,Forest,31476.06,14.196048791991887
2020,20149,Grass/Pasture/Shrubland,130932.72,59.052094880623926
2020,20149,Other Crops,6215.04,2.803051305791806
2020,20149,Sorghum,1034.91,0.46675577741687885
2020,20149,Soybeans,18895.68,8.522159229518092
2020,20149,Water,4885.2,2.2032788588736567
2020,20149,Wetlands,906.3,0.4087512547689337
2020,20149,Wheat,918.09,0.41406867426990007
2020,20161,Corn,9560.519999999999,5.997136585762417
2020,20161,Developed,12185.19,7.64354331704409
2020,20161,Double Crop,337.86,0.21193330141725453
2020,20161,Fallow/Barren,317.52,0.19917439728291794
2020,20161,Forest,26404.29,16.56292059219381
2020,20161,Grass/Pasture/Shrubland,79935.93000000001,50.14232388195868
2020,20161,Other Crops,3632.2200000000003,2.2784241285555566
2020,20161,Sorghum,2132.55,1.33770899762436
2020,20161,Soybeans,15307.38,9.602035101664754
2020,20161,Water,5008.77,3.1419083707443973
2020,20161,Wetlands,2010.3300000000002,1.2610426621622843
2020,20161,Wheat,2585.52,1.6218486635894747
2020,20177,Corn,14967.54,10.277170796337677
2020,20177,Developed,24144.120000000003,16.57809132076964
2020,20177,Double Crop,48.510000000000005,0.03330844984081156
2020,20177,Fallow/Barren,142.82999999999998,0.09807144693389229
2020,20177,Forest,25989.75,17.845357333544264
2020,20177,Grass/Pasture/Shrubland,55273.41,37.952414028357296
2020,20177,Other Crops,4844.43,3.3263338211157034
2020,20177,Sorghum,231.93,0.15925023235579108
2020,20177,Soybeans,16616.52,11.409410903913466
2020,20177,Water,2762.64,1.896913128596571
2020,20177,Wetlands,347.94,0.23890624691016235
2020,20177,Wheat,269.1,0.18477229132472464
2020,20197,Corn,9963.27,4.82101749890474
2020,20197,Developed,6472.4400000000005,3.1318780380950226
2020,20197,Double Crop,124.19999999999999,0.060097776469368855
2020,20197,Fallow/Barren,63.54,0.030745674048822037
2020,20197,Forest,16397.91,7.934604909378649
2020,20197,Grass/Pasture/Shrubland,150072.57,72.61697074109269
2020,20197,Other Crops,5904.99,2.8573008782114204
2020,20197,Sorghum,677.88,0.3280119220052799
2020,20197,Soybeans,14777.55,7.150546672020304
2020,20197,Water,1395.09,0.6750548065591933
2020,20197,Wetlands,164.60999999999999,0.07965132837860553
2020,20197,Wheat,649.17,0.31411975483591126
2020,20209,Corn,462.51,1.1827278920332152
2020,20209,Developed,19690.739999999998,50.35304623202549
2020,20209,Double Crop,44.010000000000005,0.1125421169885663
2020,20209,Fallow/Barren,288.90000000000003,0.738773405998564
2020,20209,Forest,9629.099999999999,24.62347872516709
2020,20209,Grass/Pasture/Shrubland,5091.84,13.020823743855065
2020,20209,Other Crops,470.96999999999997,1.2043617550126122
2020,20209,Sorghum,2.25,0.0057536869626056385
2020,20209,Soybeans,1959.3,5.01031060703699
2020,20209,Water,1235.7,3.1599248798630164
2020,20209,Wetlands,211.76999999999998,0.5415370169204426
2020,20209,Wheat,18.27,0.04671993813635778
2021,20005,Corn,26102.61,23.523805738748027
2021,20005,Developed,5939.64,5.352833970169931
2021,20005,Double Crop,75.14999999999999,0.06772556465682604
2021,20005,Fallow/Barren,309.87,0.27925643007599055
2021,20005,Forest,19214.73,17.316413026992084
2021,20005,Grass/Pasture/Shrubland,23197.77,20.905949062264533
2021,20005,Other Crops,5316.389999999999,4.791157880051941
2021,20005,Sorghum,82.8,0.07461978381350894
2021,20005,Soybeans,28683.45,25.849671956830832
2021,20005,Water,1134.63,1.0225343636270732
2021,20005,Wetlands,552.78,0.49816816541583897
2021,20005,Wheat,352.71,0.31786405735341466
2021,20013,Corn,52791.93,35.441262836330594
2021,20013,Developed,6778.35,4.550568315017873
2021,20013,Double Crop,23.580000000000002,0.01583016528626014
2021,20013,Fallow/Barren,22.32,0.014984278591574486
2021,20013,Forest,12700.17,8.526114939084074
2021,20013,Grass/Pasture/Shrubland,20401.38,13.696234837481
2021,20013,Other Crops,4541.31,3.0487569090816815
2021,20013,Sorghum,148.05,0.09939168662556465
2021,20013,Soybeans,49847.49,33.46454647180659
2021,20013,Water,933.03,0.6263790974147285
2021,20013,Wetlands,261.9,0.17582359153823288
2021,20013,Wheat,506.61,0.34010687174182574
2021,20045,Corn,11162.34,8.977353582190348
2021,20045,Developed,13690.44,11.0105874373798
2021,20045,Double Crop,329.49,0.2649935615467633
2021,20045,Fallow/Barren,189.18,0.1521487206695702
2021,20045,Forest,29020.949999999997,23.340207289964916
2021,20045,Grass/Pasture/Shrubland,39059.46,31.41371640260202
2021,20045,Other Crops,8090.46,6.506782633620524
2021,20045,Sorghum,71.01,0.05711005737787388
2021,20045,Soybeans,16734.51,13.45879208971418
2021,20045,Water,5046.12,4.058360832779002
2021,20045,Wetlands,506.88,0.4076601307378779
2021,20045,Wheat,438.03,0.35228726141712563
2021,20061,Corn,5226.93,4.89776401475477
2021,20061,Developed,7182.179999999999,6.729882120382598
2021,20061,Double Crop,806.85,0.7560386106768
2021,20061,Fallow/Barren,74.07,0.0694054407793649
2021,20061,Forest,17647.65,16.53628900999
2021,20061,Grass/Pasture/Shrubland,57311.01,53.70184839422964
2021,20061,Other Crops,3297.78,3.09010226128492
2021,20061,Sorghum,750.24,0.7029936261686341
2021,20061,Soybeans,6946.47,6.509015960721412
2021,20061,Water,5381.37,5.042478153730943
2021,20061,Wetlands,281.97,0.2642129355549821
2021,20061,Wheat,1814.22,1.6999694717259268
2021,20085,Corn,16316.46,9.59399088302564
2021,20085,Developed,6963.93,4.0947534532630705
2021,20085,Double Crop,26.55,0.01561125746297486
2021,20085,Fallow/Barren,19.169999999999998,0.011271857083436084
2021,20085,Forest,27325.890000000003,16.067476617511492
2021,20085,Grass/Pasture/Shrubland,81044.19,47.65354862403964
2021,20085,Other Crops,13927.949999999999,8.189559826042963
2021,20085,Sorghum,755.73,0.4443651827681352
2021,20085,Soybeans,21578.22,12.68787751460314
2021,20085,Water,1556.28,0.9150842849144448
2021,20085,Wetlands,127.16999999999999,0.07477527727180838
2021,20085,Wheat,428.04,0.2516852220132489
2021,20087,Corn,18673.56,12.9938432614995
2021,20087,Developed,7287.66,5.071058318986815
2021,20087,Double Crop,46.980000000000004,0.032690646905316735
2021,20087,Fallow/Barren,153.72,0.10696479868636202
2021,20087,Forest,37409.939999999995,26.031399303726786
2021,20087,Grass/Pasture/Shrubland,42604.920000000006,29.646283442938852
2021,20087,Other Crops,9188.73,6.393902254965752
2021,20087,Sorghum,142.56,0.09919920440234044
2021,20087,Soybeans,20048.22,13.950389125161966
2021,20087,Water,6572.34,4.573308775685173
2021,20087,Wetlands,1383.93,0.9629963169790334
2021,20087,Wheat,198.27,0.13796455006209343
2021,20091,Corn,4938.3,4.033861795939672
2021,20091,Developed,56571.75,46.210765051627114
2021,20091,Double Crop,344.15999999999997,0.2811278933419593
2021,20091,Fallow/Barren,722.52,0.5901921359176907
2021,20091,Forest,16803.54,13.726010579054357
2021,20091,Grass/Pasture/Shrubland,25590.87,20.903961447838057
2021,20091,Other Crops,4240.89,3.4641808216962513
2021,20091,Sorghum,24.48,0.019996544714700033
2021,20091,Soybeans,11331.36,9.2560476682338
2021,20091,Water,1371.96,1.120688704525321
2021,20091,Wetlands,151.29000000000002,0.12358158700518662
2021,20091,Wheat,330.03,0.2695857701059008
2021,20103,Corn,7538.76,6.383230037546171
2021,20103,Developed,10880.91,9.213100237683188
2021,20103,Double Crop,124.02,0.10501039816315628
2021,20103,Fallow/Barren,227.97,0.19302709618815303
2021,20103,Forest,35962.2,30.44996726998112
2021,20103,Grass/Pasture/Shrubland,34601.49,29.297824882587246
2021,20103,Other Crops,9122.4,7.72413204486032
2021,20103,Sorghum,44.55,0.03772144201071289
2021,20103,Soybeans,16604.28,14.059200564526146
2021,20103,Water,1966.5,1.6650777938062153
2021,20103,Wetlands,747.54,0.6329581764464268
2021,20103,Wheat,281.97,0.2387500562011384
2021,20117,Corn,59559.66,25.600808983304663
2021,20117,Developed,9288.09,3.9923434403376747
2021,20117,Double Crop,67.14,0.02885910220338858
2021,20117,Fallow/Barren,396.99,0.17064008018652418
2021,20117,Forest,26038.17,11.192109163229171
2021,20117,Grass/Pasture/Shrubland,61183.98,26.29899809398396
2021,20117,Other Crops,4530.24,1.9472543813803855
2021,20117,Sorghum,2208.24,0.9491781925768663
2021,20117,Soybeans,63921.6,27.475722183558588
2021,20117,Water,1933.92,0.8312659358531017
2021,20117,Wetlands,843.3,0.3624796081042239
2021,20117,Wheat,2676.24,1.1503408352814515
2021,20127,Corn,7957.8,4.394959862812834
2021,20127,Developed,6369.57,3.5178069935631386
2021,20127,Double Crop,1799.01,0.9935631384049506
2021,20127,Fallow/Barren,28.71,0.01585605288664662
2021,20127,Forest,11290.95,6.235802868007059
2021,20127,Grass/Pasture/Shrubland,115331.13,63.69545443248752
2021,20127,Other Crops,6319.889999999999,3.4903695603548965
2021,20127,Sorghum,3460.68,1.9112756915276985
2021,20127,Soybeans,19879.02,10.978850311901981
2021,20127,Water,2338.65,1.2915972860799763
2021,20127,Wetlands,144,0.07952879190794543
2021,20127,Wheat,6147.09,3.3949350100653626
2021,20131,Corn,50620.59,26.8946093725718
2021,20131,Developed,7820.82,4.155184656543849
2021,20131,Double Crop,229.41,0.12188503405751883
2021,20131,Fallow/Barren,37.620000000000005,0.01998742418047975
2021,20131,Forest,19268.64,10.237386524746391
2021,20131,Grass/Pasture/Shrubland,48190.5,25.603507840760475
2021,20131,Other Crops,8503.65,4.517970750460834
2021,20131,Sorghum,955.53,0.5076710108233337
2021,20131,Soybeans,50138.01,26.638215668132254
2021,20131,Water,1085.85,0.5769097433911199
2021,20131,Wetlands,153.18,0.08138420084970462
2021,20131,Wheat,1214.55,0.6452877734822348
2021,20139,Corn,12117.87,6.5462114110796925
2021,20139,Developed,8838.18,4.774485513475249
2021,20139,Double Crop,907.2900000000001,0.49012839312176937
2021,20139,Fallow/Barren,161.37,0.08717391219793
2021,20139,Forest,27888.39,15.065625960225749
2021,20139,Grass/Pasture/Shrubland,85485.15000000001,46.18005180843326
2021,20139,Other Crops,7194.96,3.886799351227728
2021,20139,Sorghum,519.75,0.2807748705761549
2021,20139,Soybeans,35121.87,18.973234254242495
2021,20139,Water,5681.88,3.0694162994309626
2021,20139,Wetlands,423.53999999999996,0.22880113262881124
2021,20139,Wheat,772.47,0.417297093360197
2021,20149,Corn,16859.61,7.603869295393208
2021,20149,Developed,9343.44,4.213994068032933
2021,20149,Double Crop,56.7,0.025572322790906484
2021,20149,Fallow/Barren,200.34,0.09035554052786957
2021,20149,Forest,31476.06,14.196048791991887
2021,20149,Grass/Pasture/Shrubland,130932.72,59.052094880623926
2021,20149,Other Crops,6215.04,2.803051305791806
2021,20149,Sorghum,1034.91,0.46675577741687885
2021,20149,Soybeans,18895.68,8.522159229518092
2021,20149,Water,4885.2,2.2032788588736567
2021,20149,Wetlands,906.3,0.4087512547689337
2021,20149,Wheat,918.09,0.41406867426990007
2021,20161,Corn,9560.519999999999,5.997136585762417
2021,20161,Developed,12185.19,7.64354331704409
2021,20161,Double Crop,337.86,0.21193330141725453
2021,20161,Fallow/Barren,317.52,0.19917439728291794
2021,20161,Forest,26404.29,16.56292059219381
2021,20161,Grass/Pasture/Shrubland,79935.93000000001,50.14232388195868
2021,20161,Other Crops,3632.2200000000003,2.2784241285555566
2021,20161,Sorghum,2132.55,1.33770899762436
2021,20161,Soybeans,15307.38,9.602035101664754
2021,20161,Water,5008.77,3.1419083707443973
2021,20161,Wetlands,2010.3300000000002,1.2610426621622843
2021,20161,Wheat,2585.52,1.6218486635894747
2021,20177,Corn,14967.54,10.277170796337677
2021,20177,Developed,24144.120000000003,16.57809132076964
2021,20177,Double Crop,48.510000000000005,0.03330844984081156
2021,20177,Fallow/Barren,142.82999999999998,0.09807144693389229
2021,20177,Forest,25989.75,17.845357333544264
2021,20177,Grass/Pasture/Shrubland,55273.41,37.952414028357296
2021,20177,Other Crops,4844.43,3.3263338211157034
2021,20177,Sorghum,231.93,0.15925023235579108
2021,20177,Soybeans,16616.52,11.409410903913466
2021,20177,Water,2762.64,1.896913128596571
2021,20177,Wetlands,347.94,0.23890624691016235
2021,20177,Wheat,269.1,0.18477229132472464
2021,20197,Corn,9963.27,4.82101749890474
2021,20197,Developed,6472.4400000000005,3.1318780380950226
2021,20197,Double Crop,124.19999999999999,0.060097776469368855
2021,20197,Fallow/Barren,63.54,0.030745674048822037
2021,20197,Forest,16397.91,7.934604909378649
2021,20197,Grass/Pasture/Shrubland,150072.57,72.61697074109269
2021,20197,Other Crops,5904.99,2.8573008782114204
2021,20197,Sorghum,677.88,0.3280119220052799
2021,20197,Soybeans,14777.55,7.150546672020304
2021,20197,Water,1395.09,0.6750548065591933
2021,20197,Wetlands,164.60999999999999,0.07965132837860553
2021,20197,Wheat,649.17,0.31411975483591126
2021,20209,Corn,462.51,1.1827278920332152
2021,20209,Developed,19690.739999999998,50.35304623202549
2021,20209,Double Crop,44.010000000000005,0.1125421169885663
2021,20209,Fallow/Barren,288.90000000000003,0.738773405998564
2021,20209,Forest,9629.099999999999,24.62347872516709
2021,20209,Grass/Pasture/Shrubland,5091.84,13.020823743855065
2021,20209,Other Crops,470.96999999999997,1.2043617550126122
2021,20209,Sorghum,2.25,0.0057536869626056385
2021,20209,Soybeans,1959.3,5.01031060703699
2021,20209,Water,1235.7,3.1599248798630164
2021,20209,Wetlands,211.76999999999998,0.5415370169204426
2021,20209,Wheat,18.27,0.04671993813635778
2022,20005,Corn,26531.46,23.9102875538256
2022,20005,Developed,6469.74,5.830562803497721
2022,20005,Double Crop,171.45,0.1545116175703636
2022,20005,Fallow/Barren,79.56,0.07169987922950206
2022,20005,Forest,17060.670000000002,15.375163129391517
2022,20005,Grass/Pasture/Shrubland,26244.63,23.65179488968033
2022,20005,Other Crops,4507.29,4.0619928186568925
2022,20005,Sorghum,105.48,0.09505911590155705
2022,20005,Soybeans,27889.02,25.133727574524485
2022,20005,Water,1169.73,1.0541666632871476
2022,20005,Wetlands,380.61,0.34300768016014055
2022,20005,Wheat,352.89,0.31802627427474844
2022,20013,Corn,51701.31,34.70908748160196
2022,20013,Developed,7246.44,4.864815222093593
2022,20013,Double Crop,200.07,0.13431472302044387
2022,20013,Fallow/Barren,25.29,0.01697815437190496
2022,20013,Forest,11426.58,7.671104752191452
2022,20013,Grass/Pasture/Shrubland,21857.309999999998,14.673656913190273
2022,20013,Other Crops,3755.43,2.521165293510599
2022,20013,Sorghum,231.03,0.15509936751843428
2022,20013,Soybeans,50879.97,34.1576901976233
2022,20013,Water,926.82,0.6222100844194922
2022,20013,Wetlands,221.13,0.1484531149173327
2022,20013,Wheat,484.74,0.3254246955412104
2022,20045,Corn,11591.55,9.32254732570756
2022,20045,Developed,14727.960000000001,11.845016767483894
2022,20045,Double Crop,695.52,0.5593745543931676
2022,20045,Fallow/Barren,120.51,0.09692061702024476
2022,20045,Forest,25964.82,20.882303337644938
2022,20045,Grass/Pasture/Shrubland,43018.65,34.59790972847027
2022,20045,Other Crops,6607.44,5.314058266735092
2022,20045,Sorghum,58.41,0.046976460377997645
2022,20045,Soybeans,15058.17,12.110589391716363
2022,20045,Water,5001.12,4.022169414922301
2022,20045,Wetlands,569.52,0.45803858439440537
2022,20045,Wheat,925.2,0.7440955511337686
2022,20061,Corn,5018.76,4.702703523232691
2022,20061,Developed,7479.54,7.008515870485906
2022,20061,Double Crop,1286.55,1.2055294968906698
2022,20061,Fallow/Barren,49.86,0.046720065846619876
2022,20061,Forest,16876.98,15.814151963339086
2022,20061,Grass/Pasture/Shrubland,57306.69,53.69780044628626
2022,20061,Other Crops,3527.46,3.3053181602751254
2022,20061,Sorghum,1220.31,1.1434609617586984
2022,20061,Soybeans,6476.85,6.068970286375451
2022,20061,Water,5636.43,5.281475746888561
2022,20061,Wetlands,232.74,0.21808319545010652
2022,20061,Wheat,1608.57,1.507270283170825
2022,20085,Corn,16989.12,9.989511351765552
2022,20085,Developed,7695.54,4.524936205522469
2022,20085,Double Crop,194.22,0.11420031730542286
2022,20085,Fallow/Barren,32.4,0.019051026056511693
2022,20085,Forest,24329.07,14.305362546317808
2022,20085,Grass/Pasture/Shrubland,84500.73000000001,49.6859755871685
2022,20085,Other Crops,12849.21,7.55526649739477
2022,20085,Sorghum,916.02,0.5386148422310444
2022,20085,Soybeans,20413.62,12.00309896690519
2022,20085,Water,1556.1,0.9149784458807976
2022,20085,Wetlands,132.75,0.0780562873148743
2022,20085,Wheat,460.8,0.2709479261370552
2022,20087,Corn,17562.06,12.220415121115092
2022,20087,Developed,8069.669999999999,5.615213550711522
2022,20087,Double Crop,230.22,0.16019669498812303
2022,20087,Fallow/Barren,135.09,0.09400126629287439
2022,20087,Forest,34106.67,23.73284602141676
2022,20087,Grass/Pasture/Shrubland,47073.96,32.75602819912737
2022,20087,Other Crops,7634.07,5.31210487059326
2022,20087,Sorghum,161.1,0.11210011103547311
2022,20087,Soybeans,20328.75,14.145593620188542
2022,20087,Water,6840.9,4.760184044584531
2022,20087,Wetlands,1013.94,0.7055418161595756
2022,20087,Wheat,554.4,0.38577468378687957
2022,20091,Corn,4398.57,3.5929820950056426
2022,20091,Developed,58584.6,47.85496623745162
2022,20091,Double Crop,641.34,0.5238800648417369
2022,20091,Fallow/Barren,557.73,0.4555830426360151
2022,20091,Forest,15163.650000000001,12.386462633294984
2022,20091,Grass/Pasture/Shrubland,27512.91,22.47398427477605
2022,20091,Other Crops,3078.99,2.515080114833099
2022,20091,Sorghum,84.06,0.06866460574827143
2022,20091,Soybeans,10453.77,8.539186243553504
2022,20091,Water,1221.21,0.997548217771194
2022,20091,Wetlands,162.09,0.1324035920263778
2022,20091,Wheat,562.23,0.4592588780615115
2022,20103,Corn,8671.14,7.342040509018473
2022,20103,Developed,12337.65,10.446553288966822
2022,20103,Double Crop,278.82000000000005,0.23608288353371426
2022,20103,Fallow/Barren,92.25,0.07811005668884992
2022,20103,Forest,32617.08,27.6175823070434
2022,20103,Grass/Pasture/Shrubland,38806.28999999999,32.8581193689317
2022,20103,Other Crops,7551.99,6.394432162749351
2022,20103,Sorghum,59.58,0.0504476658809938
2022,20103,Soybeans,14828.4,12.55552481956577
2022,20103,Water,1944.81,1.6467124048676662
2022,20103,Wetlands,613.62,0.5195652356142232
2022,20103,Wheat,300.96,0.2548292971390382
2022,20117,Corn,57305.88,24.63205611818769
2022,20117,Developed,9887.49,4.249986363493932
2022,20117,Double Crop,317.52,0.13648111605034172
2022,20117,Fallow/Barren,81,0.034816611237332075
2022,20117,Forest,24446.519999999997,10.507962752415594
2022,20117,Grass/Pasture/Shrubland,61090.02,26.258610824948654
2022,20117,Other Crops,4266.63,1.8339456543646684
2022,20117,Sorghum,3239.64,1.3925097089988947
2022,20117,Soybeans,66350.16,28.519601558701
2022,20117,Water,2700.27,1.1606697632818603
2022,20117,Wetlands,321.65999999999997,0.13826063173580536
2022,20117,Wheat,2640.78,1.1350988965842197
2022,20127,Corn,8065.44,4.454407634764023
2022,20127,Developed,6748.92,3.7273156547456323
2022,20127,Double Crop,2605.77,1.439123195069215
2022,20127,Fallow/Barren,48.33,0.026691850784104184
2022,20127,Forest,10208.789999999999,5.638143996818848
2022,20127,Grass/Pasture/Shrubland,115380.90000000001,63.7229415711907
2022,20127,Other Crops,6752.88,3.7295026965231006
2022,20127,Sorghum,3712.5,2.050351666376718
2022,20127,Soybeans,20167.83,11.138355245172354
2022,20127,Water,2369.88,1.308845092825012
2022,20127,Wetlands,308.34,0.17029102567288812
2022,20127,Wheat,4696.92,2.59403037005741
2022,20131,Corn,50575.5,26.87065315363778
2022,20131,Developed,8504.91,4.518640185720468
2022,20131,Double Crop,242.01000000000002,0.12857938665385177
2022,20131,Fallow/Barren,90.99000000000001,0.048342789106375655
2022,20131,Forest,17011.170000000002,9.037997623504829
2022,20131,Grass/Pasture/Shrubland,48662.91,25.854498246318702
2022,20131,Other Crops,8627.31,4.5836710395134155
2022,20131,Sorghum,900.54,0.4784549434207664
2022,20131,Soybeans,51217.29,27.21163478481243
2022,20131,Water,1069.83,0.5683983522329252
2022,20131,Wetlands,182.25,0.09682902862552986
2022,20131,Wheat,1133.64,0.6023004664529256
2022,20139,Corn,13988.52,7.556757850027811
2022,20139,Developed,9518.13,5.141802248921629
2022,20139,Double Crop,1050.57,0.5675298812528928
2022,20139,Fallow/Barren,136.79999999999998,0.07390091831614812
2022,20139,Forest,24653.34,13.31801509912447
2022,20139,Grass/Pasture/Shrubland,88939.62,48.04619585299162
2022,20139,Other Crops,6312.15,3.4098953329625323
2022,20139,Sorghum,739.89,0.3996970062349038
2022,20139,Soybeans,31673.52,17.110396303398275
2022,20139,Water,5829.48,3.14915150077207
2022,20139,Wetlands,328.95,0.17770253713521145
2022,20139,Wheat,1941.75,1.0489554688624316
2022,20149,Corn,16980.03,7.658180038082466
2022,20149,Developed,10179.54,4.59108435172741
2022,20149,Double Crop,88.38000000000001,0.039860350762968524
2022,20149,Fallow/Barren,236.16,0.10651075397355335
2022,20149,Forest,29217.239999999998,13.17729616118844
2022,20149,Grass/Pasture/Shrubland,131772.6,59.43088998583781
2022,20149,Other Crops,6160.59,2.7784937577148248
2022,20149,Sorghum,1169.46,0.5274393053095855
2022,20149,Soybeans,19082.07,8.606223166819627
2022,20149,Water,5461.11,2.4630205946498642
2022,20149,Wetlands,479.61,0.21630937802022326
2022,20149,Wheat,897.3,0.4046921559132343
2022,20161,Corn,9090.27,5.702157496815919
2022,20161,Developed,12799.35,8.02879447550742
2022,20161,Double Crop,360.53999999999996,0.22616004408032006
2022,20161,Fallow/Barren,157.76999999999998,0.09896619003315055
2022,20161,Forest,25440.48,15.958340484341548
2022,20161,Grass/Pasture/Shrubland,79505.46,49.87229804800058
2022,20161,Other Crops,3518.55,2.2071210492561444
2022,20161,Sorghum,2789.01,1.749494160260869
2022,20161,Soybeans,16235.01,10.183920167649742
2022,20161,Water,6897.6,4.3267363400688295
2022,20161,Wetlands,412.2,0.2585654023684139
2022,20161,Wheat,2211.84,1.3874461416170611
2022,20177,Corn,13947.3,9.57664280488046
2022,20177,Developed,25587.809999999998,17.569373034863254
2022,20177,Double Crop,148.58999999999997,0.10202643912278271
