Year,FIPS,County,Crop,Domain,groundwater_irrigated_area_ha,groundwater_withdrawal_m3,n_pdiv
2021,20149,Pottawatomie,Other Crop,Alluvial,0.404686,555.066826896375,1
2021,20149,Pottawatomie,Other Crop,Non-alluvial,30.35145,23658.18164416105,5
2021,20149,Pottawatomie,Soybeans,Alluvial,1926.30536,2354815.5064251814,50
2021,20149,Pottawatomie,Soybeans,Non-alluvial,139.211984,62710.21662091489,3
2021,20149,Pottawatomie,Wheat,Alluvial,10.926522,3379.74023488015,1
2021,20161,Riley,Corn,Alluvial,471.054504,726533.1371338529,13
2021,20161,Riley,Corn,Non-alluvial,22.662416,26063.47122737867,1
2021,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276000000003,222643.47167732375,5
2021,20161,Riley,Multi-Crop,Alluvial,357.337738,457831.45364250557,9
2021,20161,Riley,Multi-Crop,Non-alluvial,112.50270799999998,201982.6508984031,3
2021,20161,Riley,Other Crop,Alluvial,112.098022,320927.30449310853,7
2021,20161,Riley,Other Crop,Non-alluvial,16.592126,15295.174785588999,3
2021,20161,Riley,Sorghum,Alluvial,2.428116,2935.6867733630497,1
2021,20161,Riley,Soybeans,Alluvial,395.378222,421135.36897546746,10
2021,20161,Riley,Soybeans,Non-alluvial,44.51546,48956.89413226027,1
2021,20161,Riley,Wheat,Alluvial,36.42174,13568.300213022501,2
2021,20177,Shawnee,Corn,Alluvial,3149.4687949999998,4004054.7321364414,97
2021,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,21.043672,76031.82046642789,4
2021,20177,Shawnee,Multi-Crop,Alluvial,847.007798,915440.8805542525,23
2021,20177,Shawnee,Other Crop,Alluvial,27.518648,10879.30980716895,1
2021,20177,Shawnee,Soybeans,Alluvial,2180.043482,2096672.4274632405,66
2021,20197,Wabaunsee,Corn,Alluvial,948.98867,1338549.820469796,22
2021,20197,Wabaunsee,Multi-Crop,Alluvial,344.792472,474162.75317163445,6
2021,20197,Wabaunsee,Multi-Crop,Non-alluvial,137.188554,204104.23965898482,3
2021,20197,Wabaunsee,Other Crop,Alluvial,143.258844,233140.40211485297,3
2021,20197,Wabaunsee,Other Crop,Non-alluvial,24.28116,9140.100416226975,2
2021,20197,Wabaunsee,Soybeans,Alluvial,1450.192281,1647500.0163203182,32
2021,20209,Wyandotte,Soybeans,Alluvial,48.157634,18810.598022599377,1
2022,20005,Atchison,Corn,Non-alluvial,76.89034,170220.493581555,1
2022,20005,Atchison,Soybeans,Non-alluvial,51.799808,110914.6868322712,5
2022,20045,Douglas,Corn,Alluvial,615.932092,1097490.464957888,16
2022,20045,Douglas,Golf Course/Turf/Sod,Alluvial,195.463338,518777.79123572755,7
2022,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1.214058,1245.8166559229749,1
2022,20045,Douglas,Multi-Crop,Alluvial,292.587978,290682.3298364438,4
2022,20045,Douglas,Other Crop,Alluvial,2.02343,271.36600426045,1
2022,20045,Douglas,Soybeans,Alluvial,345.60184399999997,488878.1914935761,7
2022,20061,Geary,Corn,Alluvial,66.77319,104463.57682189779,2
2022,20061,Geary,Corn,Non-alluvial,233.90850799999998,313390.73046569334,8
2022,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,32.37488,112616.89176808675,2
2022,20061,Geary,Multi-Crop,Alluvial,149.73382,274425.03921756777,3
2022,20061,Geary,Multi-Crop,Non-alluvial,596.507164,1036075.404266398,9
2022,20061,Geary,Soybeans,Alluvial,91.863722,154382.58678744512,2
2022,20061,Geary,Soybeans,Non-alluvial,165.111888,221829.3736645424,4
2022,20085,Jackson,Soybeans,Non-alluvial,36.017054,58121.664185238194,1
2022,20087,Jefferson,Corn,Alluvial,957.689419,1349059.0857257007,29
2022,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,29.542078,62377.17652477707,2
2022,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1.618744,1899.56202982315,1
2022,20087,Jefferson,Multi-Crop,Alluvial,988.6478979999999,1675598.7325796504,27
2022,20087,Jefferson,Other Crop,Alluvial,108.25350499999999,99578.98874520967,4
2022,20087,Jefferson,Soybeans,Alluvial,686.752142,726126.0881274623,18
2022,20091,Johnson,Corn,Alluvial,53.418552,61587.74814874667,2
2022,20091,Johnson,Golf Course/Turf/Sod,Alluvial,6.07029,222.02673075854997,1
2022,20103,Leavenworth,Corn,Alluvial,31.970194,49339.2735019,1
2022,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,19.020242,5587.672724090175,1
2022,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0.404686,1011.45510678895,1
2022,20103,Leavenworth,Multi-Crop,Alluvial,61.512272,69074.98290265999,1
2022,20103,Leavenworth,Other Crop,Non-alluvial,1.214058,456.388279892575,1
2022,20103,Leavenworth,Soybeans,Alluvial,17.806184,17268.745725664998,1
2022,20131,Nemaha,Corn,Non-alluvial,109.26522,87577.2104658725,3
2022,20131,Nemaha,Multi-Crop,Non-alluvial,84.98406,139383.4476428675,2
2022,20139,Osage,Multi-Crop,Non-alluvial,46.943576,47489.050745578745,1
2022,20139,Osage,Soybeans,Non-alluvial,48.56232,11816.75600370505,1
2022,20149,Pottawatomie,Alfalfa,Alluvial,29.542078,9904.859155506423,1
2022,20149,Pottawatomie,Corn,Alluvial,2332.205418,3021759.1359871146,59
2022,20149,Pottawatomie,Corn,Non-alluvial,159.446284,165348.24032324238,4
2022,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,5.665604,2762.9993161064,2
2022,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,44405.34615171,1
2022,20149,Pottawatomie,Multi-Crop,Alluvial,1850.022049,2019074.085063127,35
2022,20149,Pottawatomie,Other Crop,Alluvial,0.404686,271.36600426045,1
2022,20149,Pottawatomie,Other Crop,Non-alluvial,30.35145,23843.203919793174,5
2022,20149,Pottawatomie,Soybeans,Alluvial,2070.9806049999997,2498762.8368669744,49
2022,20149,Pottawatomie,Soybeans,Non-alluvial,127.47609,172860.14471390663,3
2022,20161,Riley,Corn,Alluvial,447.582716,517248.2737571686,14
2022,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276,468180.3662595291,5
2022,20161,Riley,Multi-Crop,Alluvial,252.11937799999998,405790.8549163765,5
2022,20161,Riley,Multi-Crop,Non-alluvial,157.01816799999997,210333.32293859968,4
2022,20161,Riley,Other Crop,Alluvial,83.36531599999999,214046.10326961768,6
2022,20161,Riley,Other Crop,Non-alluvial,29.542078,50424.737518941794,3
2022,20161,Riley,Sorghum,Alluvial,4.4515460000000004,3392.075053255625,2
2022,20161,Riley,Soybeans,Alluvial,477.934166,548825.4087983846,13
2022,20161,Riley,Soybeans,Non-alluvial,21.853044,26828.229966658124,1
2022,20177,Shawnee,Corn,Alluvial,3253.67544,3648108.8782753595,98
2022,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,21.853044,89328.75467518995,4
2022,20177,Shawnee,Multi-Crop,Alluvial,1120.373191,1401889.11282786,29
2022,20177,Shawnee,Other Crop,Alluvial,27.518648,13111.911933129926,1
2022,20177,Shawnee,Soybeans,Alluvial,1781.630115,2068302.3451996478,54
2022,20177,Shawnee,Wheat,Alluvial,21.043672,12741.867381865675,1
2022,20197,Wabaunsee,Corn,Alluvial,1112.077128,1627135.231182409,30
2022,20197,Wabaunsee,Multi-Crop,Alluvial,412.577377,472226.1866866849,9
2022,20197,Wabaunsee,Multi-Crop,Non-alluvial,55.644325,140986.97403167922,2
2022,20197,Wabaunsee,Other Crop,Alluvial,143.258844,214181.7862717479,3
2022,20197,Wabaunsee,Other Crop,Non-alluvial,24.28116,7326.88211503215,2
2022,20197,Wabaunsee,Soybeans,Alluvial,860.160093,1312905.7330671835,22
2022,20197,Wabaunsee,Soybeans,Non-alluvial,72.84348,52978.044922665125,1
2022,20209,Wyandotte,Soybeans,Alluvial,48.157634,75341.0706374013,1
2023,20005,Atchison,Soybeans,Non-alluvial,132.737008,182876.01723479232,5
2023,20045,Douglas,Corn,Alluvial,540.660496,811396.6875571209,13
2023,20045,Douglas,Golf Course/Turf/Sod,Alluvial,110.074592,255811.79828897602,4
2023,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1.214058,1023.7899251644247,1
2023,20045,Douglas,Multi-Crop,Alluvial,391.533705,754668.8578483114,9
2023,20045,Douglas,Other Crop,Alluvial,5.665604,3182.38314087255,2
2023,20045,Douglas,Soybeans,Alluvial,370.28769,597757.633293894,9
2023,20061,Geary,Corn,Alluvial,149.329134,282738.70680263796,3
2023,20061,Geary,Corn,Non-alluvial,244.430344,450393.5581620941,7
2023,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,32.37488,167334.14608169385,2
2023,20061,Geary,Multi-Crop,Alluvial,169.96812,465651.72849255666,4
2023,20061,Geary,Multi-Crop,Non-alluvial,641.831996,1190803.3659683564,10
2023,20061,Geary,Soybeans,Non-alluvial,80.9372,137027.49733315178,2
2023,20085,Jackson,Corn,Non-alluvial,36.42174,3897.8026066501,1
2023,20087,Jefferson,Corn,Alluvial,1274.7609,1487788.787994668,37
2023,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,54.227924,160204.62106066928,3
2023,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1.618744,1492.513023432475,1
2023,20087,Jefferson,Multi-Crop,Alluvial,894.760746,1158214.7758203514,24
2023,20087,Jefferson,Soybeans,Alluvial,461.34204,522576.9152953738,14
2023,20091,Johnson,Corn,Alluvial,53.418552,38398.28960285367,2
2023,20103,Leavenworth,Corn,Alluvial,111.28865,168987.0117440075,3
2023,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,6.07029,10077.546612763075,1
2023,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0.809372,1184.1425640455998,1
2023,20103,Leavenworth,Other Crop,Non-alluvial,1.214058,308.370459386875,1
2023,20131,Nemaha,Corn,Non-alluvial,241.597542,250396.81302214248,4
2023,20131,Nemaha,Soybeans,Non-alluvial,58.274784,54273.20085209,2
2023,20139,Osage,Corn,Non-alluvial,46.943576,19020.289934982447,1
2023,20139,Osage,Soybeans,Non-alluvial,48.56232,47587.729292582546,1
2023,20149,Pottawatomie,Alfalfa,Alluvial,29.542078,30565.67993442705,1
2023,20149,Pottawatomie,Corn,Alluvial,2293.962591,3468920.971734834,55
2023,20149,Pottawatomie,Corn,Non-alluvial,150.138506,457979.4714630112,4
2023,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,6.474976,3096.039412244225,3
2023,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,145550.856830605,1
2023,20149,Pottawatomie,Multi-Crop,Alluvial,1714.856925,2263130.8014402753,33
2023,20149,Pottawatomie,Multi-Crop,Non-alluvial,56.251354000000006,71541.94657775499,2
2023,20149,Pottawatomie,Other Crop,Non-alluvial,30.35145,24829.989389831175,5
2023,20149,Pottawatomie,Soybeans,Alluvial,2346.369428,3976757.7790715154,61
2023,20149,Pottawatomie,Soybeans,Non-alluvial,126.666718,314278.8373887275,3
2023,20161,Riley,Corn,Alluvial,524.877742,884369.4730664311,16
2023,20161,Riley,Corn,Non-alluvial,16.18744,57270.56171733042,1
2023,20161,Riley,Golf Course/Turf/Sod,Alluvial,65.559132,645123.3358557179,5
2023,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,1.214058,4354.190886542675,1
2023,20161,Riley,Multi-Crop,Alluvial,338.317496,379468.35250311287,8
2023,20161,Riley,Multi-Crop,Non-alluvial,153.375994,257970.3915046841,4
2023,20161,Riley,Other Crop,Alluvial,131.927636,347015.4453572381,7
2023,20161,Riley,Other Crop,Non-alluvial,31.970194,72763.09359692702,5
2023,20161,Riley,Sorghum,Alluvial,4.856232,14740.107958692624,1
2023,20161,Riley,Soybeans,Alluvial,634.547648,1059819.9296391874,15
2023,20177,Shawnee,Corn,Alluvial,3522.184601,4235986.322050498,105
2023,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,21.853044,78449.44486802099,4
2023,20177,Shawnee,Multi-Crop,Alluvial,1136.358288,1536869.030310683,29
2023,20177,Shawnee,Soybeans,Alluvial,1704.132746,2007750.721794441,56
2023,20197,Wabaunsee,Corn,Alluvial,766.87997,1258015.7912963198,24
2023,20197,Wabaunsee,Multi-Crop,Alluvial,492.907548,642187.6490823549,9
2023,20197,Wabaunsee,Multi-Crop,Non-alluvial,155.80410999999998,213145.661528208,3
2023,20197,Wabaunsee,Other Crop,Alluvial,146.091646,262040.88156859088,4
2023,20197,Wabaunsee,Other Crop,Non-alluvial,24.28116,38484.633331482,2
2023,20197,Wabaunsee,Soybeans,Alluvial,1070.799156,2039401.86574591,27
2023,20209,Wyandotte,Soybeans,Alluvial,93.887152,114615.1323449137,2
