Year,FIPS,County,Crop,Domain,GWuse_m3,SWuse_m3,n_pdiv,n_missing_irrArea,water_with_area_m3,irrArea_ha,waterUse_m3,area_data_water_fraction,applied_depth_m
2015,20061,Geary,Other Crop,Non-alluvial,13506.626121145124,0,1,0,13506.626121145124,32.37488,13506.626121145124,1,0.04171946311814939
2015,20061,Geary,Soybeans,Alluvial,35770.973288877496,0,1,0,35770.973288877496,57.465412,35770.973288877496,1,0.06224783229410675
2015,20061,Geary,Soybeans,Non-alluvial,188611.70777938823,0,5,0,188611.70777938823,181.704014,188611.70777938823,1,0.10380161870248406
2015,20061,Geary,Unknown,Non-alluvial,160.352638881175,0,1,0,160.352638881175,98.74338399999999,160.352638881175,1,1.6239329906009197e-4
2015,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,13173.586025007298,1,0,13173.586025007298,14.16401,13173.586025007298,1,0.09300746063443402
2015,20085,Jackson,Multi-Crop,Non-alluvial,42012.39138686785,61661.75705899952,3,0,103674.14844586737,172.800922,103674.14844586737,1,0.05999629356483836
2015,20085,Jackson,Unknown,Non-alluvial,0,1196.477382421075,1,0,1196.477382421075,8.09372,1196.477382421075,1,0.014782786931362524
2015,20087,Jefferson,Corn,Alluvial,439440.2394446723,0,27,0,439440.2394446723,893.142002,439440.2394446723,1,0.04920160942612039
2015,20087,Jefferson,Corn,Non-alluvial,0,59207.12820228,1,0,59207.12820228,110.88396399999999,59207.12820228,1,0.05339557323390784
2015,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,6747.145651384824,0,1,0,6747.145651384824,2.428116,6747.145651384824,1,0.27787575434554296
2015,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,629.075737149225,36893.441761045724,2,0,37522.517498194946,19.829614,37522.517498194946,1,0.18922464904357164
2015,20087,Jefferson,Multi-Crop,Alluvial,467489.61643050244,4341.8560681672,20,0,471831.4724986697,832.843788,471831.4724986697,1,0.056653057787911326
2015,20087,Jefferson,Other Crop,Alluvial,10731.29198666325,0,2,0,10731.29198666325,13.354637999999998,10731.29198666325,1,0.08035629259784692
2015,20087,Jefferson,Soybeans,Alluvial,238345.6954693034,45947.198448644376,15,0,284292.8939179478,672.183446,284292.8939179478,1,0.042293944548873606
2015,20091,Johnson,Corn,Alluvial,68680.2687146448,0,2,0,68680.2687146448,106.837104,68680.2687146448,1,0.06428503407827753
2015,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,501064.99204854545,8,0,501064.99204854545,282.470828,501064.99204854545,1,0.17738645636304273
2015,20091,Johnson,Other Crop,Non-alluvial,0,66472.33622543477,2,0,66472.33622543477,14.973382,66472.33622543477,1,0.44393668862141344
2015,20091,Johnson,Unknown,Non-alluvial,0,90414.21869223175,5,0,90414.21869223175,28.32802,90414.21869223175,1,0.31916886069775346
2015,20103,Leavenworth,Corn,Alluvial,7154.1946577755,19735.70940076,2,0,26889.9040585355,28.732706,26889.9040585355,1,0.09358639613872602
2015,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,4341.8560681672,6525.118920626274,2,0,10866.974988793474,18.21087,10866.974988793474,1,0.059673013913083085
2015,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0,107066.22349912299,1,0,107066.22349912299,48.56232,107066.22349912299,1,0.22047180509317305
2015,20103,Leavenworth,Other Crop,Non-alluvial,431.71864314162497,0,1,0,431.71864314162497,1.214058,431.71864314162497,1,0.035559968563415006
2015,20131,Nemaha,Corn,Non-alluvial,151718.2660183425,51806.237176995,4,0,203524.5031953375,183.727444,203524.5031953375,1,0.11077523246627079
2015,20131,Nemaha,Soybeans,Non-alluvial,1233.4818375475,53039.7190145425,2,0,54273.20085209,46.53889,54273.20085209,1,0.1166190273384045
2015,20131,Nemaha,Wheat,Non-alluvial,0,7400.891025285,1,0,7400.891025285,52.60918,7400.891025285,1,0.014067679871241101
2015,20139,Osage,Corn,Non-alluvial,42357.766301381154,0,1,0,42357.766301381154,47.752947999999996,42357.766301381154,1,0.08870188768530302
2015,20149,Pottawatomie,Corn,Alluvial,1140909.02563956,221076.9497436384,45,0,1361985.9753831984,1895.5492239999999,1361985.9753831984,1,0.07185178618095324
2015,20149,Pottawatomie,Corn,Non-alluvial,76562.21765657331,0,2,0,76562.21765657331,92.67309399999999,76562.21765657331,1,0.0826153680123956
2015,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,21203.552787441524,0,2,0,21203.552787441524,16.592126,21203.552787441524,1,0.12779286263521336
2015,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,56740.164527185,17589.451003427348,3,0,74329.61553061235,72.84348,74329.61553061235,1,0.10204017645863754
2015,20149,Pottawatomie,Multi-Crop,Alluvial,810027.5227174432,58306.686460870325,27,0,868334.2091783135,1633.312696,868334.2091783135,1,0.053163990661731414
2015,20149,Pottawatomie,Multi-Crop,Non-alluvial,19464.34339649955,400918.6016580639,6,0,420382.94505456346,567.774458,420382.94505456346,1,0.07404048194337116
2015,20149,Pottawatomie,Other Crop,Non-alluvial,11816.756003705048,0,3,0,11816.756003705048,6.474976,11816.756003705048,1,0.18249883866295485
2015,20149,Pottawatomie,Soybeans,Alluvial,1619845.3535225033,48438.83176049032,55,0,1668284.1852829936,2284.047784,1668284.1852829936,1,0.07304068666905761
2015,20149,Pottawatomie,Soybeans,Non-alluvial,39483.75361989548,228046.12212578178,7,0,267529.8757456773,550.777646,267529.8757456773,1,0.04857311797031016
2015,20149,Pottawatomie,Unknown,Alluvial,41469.65937834695,0,3,0,41469.65937834695,102.790244,41469.65937834695,1,0.040343964334151154
2015,20149,Pottawatomie,Unknown,Non-alluvial,0,32625.594603131372,2,0,32625.594603131372,54.63261,32625.594603131372,1,0.05971816942871917
2015,20161,Riley,Corn,Alluvial,185996.72628378752,0,5,0,185996.72628378752,177.252468,185996.72628378752,1,0.10493322230288354
2015,20161,Riley,Corn,Non-alluvial,148424.86951209066,332349.34630879835,4,0,480774.215820889,265.474016,480774.215820889,1,0.18110029111884493
2015,20161,Riley,Golf Course/Turf/Sod,Alluvial,247572.13961415872,0,2,0,247572.13961415872,26.709276,247572.13961415872,1,0.9269144532938995
2015,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,32958.6346992692,2,0,32958.6346992692,72.84348,32958.6346992692,1,0.04524582666735471
2015,20161,Riley,Multi-Crop,Alluvial,210530.68003260728,0,8,0,210530.68003260728,284.898944,210530.68003260728,1,0.07389661649030446
2015,20161,Riley,Multi-Crop,Non-alluvial,3614.101784014175,0,1,0,3614.101784014175,56.65604,3614.101784014175,1,0.006379022932090162
2015,20161,Riley,Other Crop,Alluvial,42518.11894026232,0,5,0,42518.11894026232,114.526138,42518.11894026232,1,0.037125253398715245
2015,20161,Riley,Other Crop,Non-alluvial,45342.7923482461,0,4,0,45342.7923482461,19.424928,45342.7923482461,1,0.23342579364127422
2015,20161,Riley,Soybeans,Alluvial,374361.7376956662,34463.48254107715,17,0,408825.2202367434,671.7787599999999,408825.2202367434,1,0.06085712210322687
2015,20177,Shawnee,Corn,Alluvial,650525.986304176,0,58,0,650525.986304176,2134.313964,650525.986304176,1,0.030479395125401335
2015,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,39631.77144040117,0,5,0,39631.77144040117,39.254542,39631.77144040117,1,0.10096098291097416
2015,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,225159.77462592063,4,0,225159.77462592063,81.948915,225159.77462592063,1,0.27475626080701693
2015,20177,Shawnee,Multi-Crop,Alluvial,165138.54841085928,8745.386228211775,15,0,173883.93463907106,481.981026,173883.93463907106,1,0.03607692528524371
2015,20177,Shawnee,Other Crop,Non-alluvial,0,542.7320085209,1,0,542.7320085209,2.832802,542.7320085209,1,0.019158840205595024
2015,20177,Shawnee,Soybeans,Alluvial,576628.0894167053,0,32,0,576628.0894167053,1083.749108,576628.0894167053,1,0.053206787914302514
2015,20177,Shawnee,Soybeans,Non-alluvial,0,184541.21771548147,5,0,184541.21771548147,242.8116,184541.21771548147,1,0.07600181281103599
2015,20177,Shawnee,Unknown,Alluvial,715.4194657775499,0,1,0,715.4194657775499,21.853044,715.4194657775499,1,0.0032737748836159848
2015,20177,Shawnee,Wheat,Non-alluvial,0,8116.31049106255,1,0,8116.31049106255,32.779566,8116.31049106255,1,0.024760274407118595
2015,20197,Wabaunsee,Corn,Alluvial,576899.4554209657,0,19,0,576899.4554209657,955.868332,576899.4554209657,1,0.06035344368129623
2015,20197,Wabaunsee,Corn,Non-alluvial,0,32440.57232749925,2,0,32440.57232749925,60.7029,32440.57232749925,1,0.0534415527553037
2015,20197,Wabaunsee,Golf Course/Turf/Sod,Non-alluvial,0,34845.86191071687,1,0,34845.86191071687,9.712464,34845.86191071687,1,0.3587746828273121
2015,20197,Wabaunsee,Multi-Crop,Alluvial,158058.36266333665,0,8,0,158058.36266333665,279.23334,158058.36266333665,1,0.05660440213311801
2015,20197,Wabaunsee,Multi-Crop,Non-alluvial,33476.69707103915,31712.818043346226,3,0,65189.51511438537,199.10551199999998,65189.51511438537,1,0.03274119056753456
2015,20197,Wabaunsee,Other Crop,Non-alluvial,0,82606.27866055607,4,0,82606.27866055607,217.721068,82606.27866055607,1,0.03794133448792198
2015,20197,Wabaunsee,Soybeans,Alluvial,615532.1065729534,22893.422904881598,22,0,638425.529477835,844.782025,638425.529477835,1,0.07557281175316616
2015,20197,Wabaunsee,Soybeans,Non-alluvial,47464.381108827794,36017.669656387,3,0,83482.0507652148,88.626234,83482.0507652148,1,0.09419564275428288
2015,20209,Wyandotte,Golf Course/Turf/Sod,Non-alluvial,0,97815.10971751674,1,0,97815.10971751674,36.42174,97815.10971751674,1,0.2685624292456009
2015,20209,Wyandotte,Multi-Crop,Alluvial,4773.574711308825,0,1,0,4773.574711308825,16.18744,4773.574711308825,1,0.02948937393008916
2015,20209,Wyandotte,Other Crop,Alluvial,0,72245.03122515707,1,0,72245.03122515707,7.284348,72245.03122515707,1,0.9917844565520082
2016,20005,Atchison,Corn,Non-alluvial,79325.21697267971,62907.573714922495,5,0,142232.79068760222,91.863722,142232.79068760222,1,0.15483020673558406
2016,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,1122.468472168225,0,2,0,1122.468472168225,1.618744,1122.468472168225,1,0.06934193869865926
2016,20005,Atchison,Multi-Crop,Non-alluvial,0,215859.3215708125,2,0,215859.3215708125,204.771116,215859.3215708125,1,0.10541492657138836
2016,20005,Atchison,Soybeans,Non-alluvial,17737.46882393305,11977.108642586225,4,0,29714.577466519273,84.17468799999999,29714.577466519273,1,0.03530108417689565
2016,20013,Brown,Corn,Non-alluvial,0,194890.13033250498,3,0,194890.13033250498,223.791358,194890.13033250498,1,0.0870856372981592
2016,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,15529.536334723023,1,0,15529.536334723023,8.09372,15529.536334723023,1,0.19187143037716925
2016,20013,Brown,Multi-Crop,Non-alluvial,0,196283.96480893367,1,0,196283.96480893367,103.599616,196283.96480893367,1,0.18946398875545414
2016,20013,Brown,Soybeans,Non-alluvial,0,81816.85028452567,3,0,81816.85028452567,94.291838,81816.85028452567,1,0.08676981170366588
2016,20045,Douglas,Corn,Alluvial,1255129.4437964587,0,14,0,1255129.4437964587,726.816056,1255129.4437964587,1,0.17268873374977545
2016,20045,Douglas,Golf Course/Turf/Sod,Alluvial,9251.11378160625,0,1,0,9251.11378160625,7.284348,9251.11378160625,1,0.12699988772648219
2016,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,345.37491451330004,3392.075053255625,2,0,3737.449967768925,49.371692,3737.449967768925,1,0.007570026094647363
2016,20045,Douglas,Multi-Crop,Alluvial,442042.88612189755,0,5,0,442042.88612189755,233.503822,442042.88612189755,1,0.18930862986983465
2016,20045,Douglas,Other Crop,Alluvial,92387.78963230774,0,4,0,92387.78963230774,58.67947,92387.78963230774,1,0.15744482632905127
2016,20045,Douglas,Soybeans,Alluvial,222754.48504270302,0,9,0,222754.48504270302,268.711504,222754.48504270302,1,0.0828972640645497
2016,20061,Geary,Corn,Alluvial,82643.28311568248,0,2,0,82643.28311568248,88.626234,82643.28311568248,1,0.09324923263204717
2016,20061,Geary,Corn,Non-alluvial,387004.9265305281,42123.40475224712,11,0,429128.3312827752,361.384598,429128.3312827752,1,0.1187456061098584
2016,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,151422.23037733109,0,1,0,151422.23037733109,48.56232,151422.23037733109,1,0.311810124346059
2016,20061,Geary,Multi-Crop,Alluvial,63795.6806379567,0,2,0,63795.6806379567,57.060725999999995,63795.6806379567,1,0.11180313520363673
2016,20061,Geary,Multi-Crop,Non-alluvial,654201.7621800676,132044.23070945987,11,0,786245.9928895275,648.71165800000006,786245.9928895275,1,0.12120115049474374
2016,20061,Geary,Other Crop,Non-alluvial,0,36535.73202815695,1,0,36535.73202815695,38.44517,36535.73202815695,1,0.09503334756526491
2016,20061,Geary,Soybeans,Alluvial,58319.0212792458,0,1,0,58319.0212792458,59.084156,58319.0212792458,1,0.0987050086308177
2016,20061,Geary,Soybeans,Non-alluvial,22683.730992498524,0,2,0,22683.730992498524,133.54638,22683.730992498524,1,0.01698565771120005
2016,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,9695.16724312335,1,0,9695.16724312335,14.16401,9695.16724312335,1,0.06844931091635313
2016,20085,Jackson,Multi-Crop,Non-alluvial,50017.68851255112,93053.8698245834,3,0,143071.5583371345,172.800922,143071.5583371345,1,0.0827955989361761
2016,20085,Jackson,Other Crop,Non-alluvial,0,172.68745725665002,1,0,172.68745725665002,2.02343,172.68745725665002,1,0.008534392455219603
2016,20085,Jackson,Soybeans,Non-alluvial,0,4933.92735019,1,0,4933.92735019,29.946763999999998,4933.92735019,1,0.016475661110462555
2016,20087,Jefferson,Corn,Alluvial,1239217.5280920959,183320.07069630944,33,0,1422537.5987884053,1193.419014,1422537.5987884053,1,0.11919850296506213
2016,20087,Jefferson,Corn,Non-alluvial,0,99912.02884134749,1,0,99912.02884134749,110.074592,99912.02884134749,1,0.09076756681627991
2016,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,7018.511655645275,0,1,0,7018.511655645275,2.428116,7018.511655645275,1,0.28905174446547344
2016,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1036.1247435399,34870.53154746782,2,0,35906.65629100772,19.829614,35906.65629100772,1,0.18107592155352958
2016,20087,Jefferson,Multi-Crop,Alluvial,735142.8403599345,18341.87492433132,19,0,753484.7152842658,840.1281359999999,753484.7152842658,1,0.08968688025040336
2016,20087,Jefferson,Other Crop,Alluvial,116218.65873372545,0,6,0,116218.65873372545,162.683772,116218.65873372545,1,0.0714383846065024
2016,20087,Jefferson,Soybeans,Alluvial,444941.5684401342,17503.107274799022,18,0,462444.6757149332,645.069484,462444.6757149332,1,0.07168912608411859
2016,20091,Johnson,Corn,Non-alluvial,0,15418.522969343749,1,0,15418.522969343749,36.42174,15418.522969343749,1,0.04233329590882739
2016,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,805290.9524612608,11,0,805290.9524612608,281.863799,805290.9524612608,1,0.2857021566154584
2016,20091,Johnson,Other Crop,Non-alluvial,0,4465.20425192195,2,0,4465.20425192195,2.0234300000000003,4465.20425192195,1,0.22067500491353542
2016,20091,Johnson,Soybeans,Alluvial,8363.00685857205,0,1,0,8363.00685857205,45.324832,8363.00685857205,1,0.01845126940254748
2016,20103,Leavenworth,Corn,Alluvial,63437.97090506792,35770.973288877496,3,0,99208.94419394541,62.72633,99208.94419394541,1,0.15816156340398907
2016,20103,Leavenworth,Corn,Non-alluvial,0,29603.56410114,1,0,29603.56410114,44.51546,29603.56410114,1,0.06650175939132158
2016,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,7795.6052133002,2960.3564101139996,2,0,10755.9616234142,18.21087,10755.9616234142,1,0.05906341445199597
2016,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0,109718.20944985012,1,0,109718.20944985012,48.56232,109718.20944985012,1,0.2259328002654118
2016,20103,Leavenworth,Other Crop,Non-alluvial,1406.1692948041498,0,1,0,1406.1692948041498,0.809372,1406.1692948041498,1,0.1737358464098276
2016,20103,Leavenworth,Soybeans,Non-alluvial,0,14801.78205057,1,0,14801.78205057,44.51546,14801.78205057,1,0.03325087969566079
2016,20103,Leavenworth,Unknown,Alluvial,5735.6905445958755,0,1,0,5735.6905445958755,64.74976,5735.6905445958755,1,0.008858242168922134
2016,20131,Nemaha,Corn,Non-alluvial,191189.68481986248,233128.0672964775,7,0,424317.75211634,289.755176,424317.75211634,1,0.14644009400416713
2016,20131,Nemaha,Soybeans,Non-alluvial,56740.164527185,0,1,0,56740.164527185,54.227924,56740.164527185,1,0.10463274332092264
2016,20139,Osage,Corn,Non-alluvial,36696.08466703812,0,1,0,36696.08466703812,46.943576,36696.08466703812,1,0.07817062054888643
2016,20139,Osage,Soybeans,Non-alluvial,27963.033257201827,0,1,0,27963.033257201827,48.56232,27963.033257201827,1,0.05758174909518702
2016,20149,Pottawatomie,Alfalfa,Alluvial,76956.93184458851,0,1,0,76956.93184458851,18.21087,76956.93184458851,1,0.4225878930802785
2016,20149,Pottawatomie,Corn,Alluvial,2664727.8181089903,297084.10057331534,67,0,2961811.918682306,2676.99789,2961811.918682306,1,0.11063930717862111
2016,20149,Pottawatomie,Corn,Non-alluvial,244981.82775530897,313279.71710031404,13,0,558261.544855623,623.21644,558261.544855623,1,0.08957747405630426
2016,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,39940.14189978805,0,3,0,39940.14189978805,23.067102,39940.14189978805,1,0.1731476364035155
2016,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,48105.791664352495,17281.080544040473,3,0,65386.87220839297,72.84348,65386.87220839297,1,0.08976352064507759
2016,20149,Pottawatomie,Multi-Crop,Alluvial,935855.0049656637,193286.60394369325,30,0,1129141.6089093569,1863.174344,1129141.6089093569,1,0.06060311062920888
2016,20149,Pottawatomie,Multi-Crop,Non-alluvial,0,337295.6084773639,3,0,337295.6084773639,303.109814,337295.6084773639,1,0.11127835289337214
2016,20149,Pottawatomie,Other Crop,Alluvial,40926.92736982605,0,2,0,40926.92736982605,58.274784,40926.92736982605,1,0.07023093791274465
2016,20149,Pottawatomie,Other Crop,Non-alluvial,13358.608300639424,0,5,0,13358.608300639424,26.304589999999997,13358.608300639424,1,0.05078432433518038
2016,20149,Pottawatomie,Soybeans,Alluvial,1148655.2915793583,50375.3982454399,47,0,1199030.6898247984,1929.947534,1199030.6898247984,1,0.06212763138382799
2016,20149,Pottawatomie,Soybeans,Non-alluvial,6821.154561637675,251198.57621654836,8,0,258019.73077818603,344.387786,258019.73077818603,1,0.07492127806709906
2016,20161,Riley,Corn,Alluvial,318633.0282752702,68026.52334074462,7,0,386659.5516160148,312.822278,386659.5516160148,1,0.12360358542495328
2016,20161,Riley,Corn,Non-alluvial,92412.4592690587,145982.5754737466,2,0,238395.0347428053,145.282274,238395.0347428053,1,0.16409093014527382
2016,20161,Riley,Golf Course/Turf/Sod,Alluvial,166187.00797277468,0,3,0,166187.00797277468,26.709276,166187.00797277468,1,0.6222070863050525
2016,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,112246.84721682251,2,0,112246.84721682251,72.84348,112246.84721682251,1,0.1540931971081317
2016,20161,Riley,Multi-Crop,Alluvial,209506.89010744286,0,8,0,209506.89010744286,284.089572,209506.89010744286,1,0.07374677241142906
2016,20161,Riley,Multi-Crop,Non-alluvial,66756.03704807069,16035.263888117499,3,0,82791.30093618819,131.11826399999998,82791.30093618819,1,0.06314246269778877
2016,20161,Riley,Other Crop,Alluvial,108928.78107381973,0,6,0,108928.78107381973,138.807298,108928.78107381973,1,0.07847482275306572
2016,20161,Riley,Other Crop,Non-alluvial,14814.116868945475,0,2,0,14814.116868945475,19.020242,14814.116868945475,1,0.07788605880485368
2016,20161,Riley,Sorghum,Alluvial,24928.667936834972,0,2,0,24928.667936834972,21.448358,24928.667936834972,1,0.11622646328840172
2016,20161,Riley,Soybeans,Alluvial,133450.40000426403,0,6,0,133450.40000426403,211.24609199999998,133450.40000426403,1,0.06317295564656601
2016,20161,Riley,Soybeans,Non-alluvial,1517.1826601834248,0,1,0,1517.1826601834248,59.893527999999996,1517.1826601834248,1,0.0025331328957336175
2016,20161,Riley,Unknown,Alluvial,252987.12488099223,0,6,0,252987.12488099223,289.35049,252987.12488099223,1,0.08743276186641061
2016,20177,Shawnee,Corn,Alluvial,3750228.8396059168,0,113,0,3750228.8396059168,3631.247478,3750228.8396059168,1,0.1032765974317853
2016,20177,Shawnee,Corn,Non-alluvial,0,161512.11180846964,4,0,161512.11180846964,253.333436,161512.11180846964,1,0.0637547551395741
2016,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,75230.05727202202,0,5,0,75230.05727202202,39.659228,75230.05727202202,1,0.18969117924338322
2016,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,259980.96689988655,4,0,259980.96689988655,55.846667999999994,259980.96689988655,1,0.46552637106279393
2016,20177,Shawnee,Multi-Crop,Alluvial,787195.773904439,19822.053129388325,25,0,807017.8270338273,859.95775,807017.8270338273,1,0.09384389256726011
2016,20177,Shawnee,Multi-Crop,Non-alluvial,0,54310.20530721643,2,0,54310.20530721643,90.649664,54310.20530721643,1,0.059912197034967966
2016,20177,Shawnee,Other Crop,Non-alluvial,0,320.70527776235,1,0,320.70527776235,2.832802,320.70527776235,1,0.011321132848760698
2016,20177,Shawnee,Soybeans,Alluvial,767053.0154972883,0,47,0,767053.0154972883,1690.778108,767053.0154972883,1,0.04536686463279476
2016,20177,Shawnee,Soybeans,Non-alluvial,12137.461281467398,56333.11552079432,3,0,68470.57680226173,66.77319,68470.57680226173,1,0.10254201843922946
2016,20197,Wabaunsee,Corn,Alluvial,1482608.1642769685,66608.01922756499,28,0,1549216.1835045335,1328.381795,1549216.1835045335,1,0.1166243160916349
2016,20197,Wabaunsee,Corn,Non-alluvial,0,109841.55763360487,4,0,109841.55763360487,119.38237,109841.55763360487,1,0.09200818984713142
2016,20197,Wabaunsee,Golf Course/Turf/Sod,Non-alluvial,0,38953.35642975005,1,0,38953.35642975005,9.712464,38953.35642975005,1,0.4010656454402307
2016,20197,Wabaunsee,Multi-Crop,Alluvial,179126.23244864793,0,8,0,179126.23244864793,299.46764,179126.23244864793,1,0.05981488766153428
2016,20197,Wabaunsee,Multi-Crop,Non-alluvial,149238.96752487202,221965.05666667264,5,0,371204.0241915446,331.437834,371204.0241915446,1,0.11199808413892319
2016,20197,Wabaunsee,Other Crop,Non-alluvial,0,170060.1409426738,2,0,170060.1409426738,118.572998,170060.1409426738,1,0.14342231689433527
2016,20197,Wabaunsee,Soybeans,Alluvial,553598.9835096934,0,25,0,553598.9835096934,871.693644,553598.9835096934,1,0.06350843410643171
2016,20197,Wabaunsee,Soybeans,Non-alluvial,0,167901.54772696568,4,0,167901.54772696568,109.26522,167901.54772696568,1,0.1536642197095889
2016,20197,Wabaunsee,Unknown,Alluvial,45552.48426062917,0,1,0,45552.48426062917,54.63261,45552.48426062917,1,0.08337965962202643
2016,20209,Wyandotte,Golf Course/Turf/Sod,Non-alluvial,0,148486.54360396805,1,0,148486.54360396805,36.42174,148486.54360396805,1,0.4076865729203713
2016,20209,Wyandotte,Multi-Crop,Alluvial,4366.52570491815,0,1,0,4366.52570491815,16.18744,4366.52570491815,1,0.026974776153104816
2016,20209,Wyandotte,Other Crop,Alluvial,0,74526.97262461994,1,0,74526.97262461994,7.284348,74526.97262461994,1,1.0231110955245404
2017,20005,Atchison,Corn,Non-alluvial,46884.64464518047,100220.39930073437,7,0,147105.04394591483,140.021356,147105.04394591483,1,0.10505900538908852
2017,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,431.71864314162497,0,2,0,431.71864314162497,1.618744,431.71864314162497,1,0.026669976422561255
2017,20005,Atchison,Multi-Crop,Non-alluvial,0,266432.07691026,2,0,266432.07691026,204.771116,266432.07691026,1,0.1301121379395422
2017,20005,Atchison,Soybeans,Non-alluvial,0,17268.745725664998,1,0,17268.745725664998,31.565507999999998,17268.745725664998,1,0.0547076439437154
2017,20013,Brown,Corn,Non-alluvial,0,99085.59601019067,3,0,99085.59601019067,94.291838,99085.59601019067,1,0.10508395860327875
2017,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,15911.91570436275,1,0,15911.91570436275,8.09372,15911.91570436275,1,0.1965958262005944
2017,20013,Brown,Multi-Crop,Non-alluvial,0,135645.99767509857,1,0,135645.99767509857,103.599616,135645.99767509857,1,0.13093291549951167
2017,20013,Brown,Soybeans,Non-alluvial,0,233128.0672964775,3,0,233128.0672964775,223.791358,233128.0672964775,1,0.10417205980602588
2017,20045,Douglas,Corn,Alluvial,409232.26924313407,0,10,0,409232.26924313407,442.928827,409232.26924313407,1,0.09239233129505342
2017,20045,Douglas,Golf Course/Turf/Sod,Alluvial,8424.680950449425,0,1,0,8424.680950449425,7.284348,8424.680950449425,1,0.11565456442291644
2017,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1036.1247435399,108127.01787941383,2,0,109163.14262295373,49.371692,109163.14262295373,1,0.22110472256643285
2017,20045,Douglas,Multi-Crop,Alluvial,454883.432050767,0,6,0,454883.432050767,306.751988,454883.432050767,1,0.14829029634545254
2017,20045,Douglas,Other Crop,Alluvial,71887.3214922683,0,2,0,71887.3214922683,55.846668,71887.3214922683,1,0.12872266881216313
2017,20045,Douglas,Soybeans,Alluvial,348754.6547481801,0,11,0,348754.6547481801,456.081122,348754.6547481801,1,0.07646768040273769
2017,20061,Geary,Corn,Alluvial,458670.22129203787,0,4,0,458670.22129203787,205.175802,458670.22129203787,1,0.22354986154363266
2017,20061,Geary,Corn,Non-alluvial,371093.0108261653,43455.56513679842,6,0,414548.57596296375,273.16305,414548.57596296375,1,0.15175865694974622
2017,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,181704.2094891222,0,1,0,181704.2094891222,44.51546,181704.2094891222,1,0.4081822573306492
2017,20061,Geary,Multi-Crop,Alluvial,185145.62381587972,0,3,0,185145.62381587972,243.620972,185145.62381587972,1,0.0759974078979866
2017,20061,Geary,Multi-Crop,Non-alluvial,1127365.3950632885,356648.9385084841,15,0,1484014.3335717726,715.4848479999999,1484014.3335717726,1,0.20741380306236376
2017,20061,Geary,Soybeans,Non-alluvial,136053.04668148924,90845.93733537337,6,0,226898.9840168626,196.677396,226898.9840168626,1,0.11536607085079702
2017,20085,Jackson,Corn,Non-alluvial,56764.83416393595,12236.1398284712,3,0,69000.97399240715,57.060726,69000.97399240715,1,0.12092551011777723
2017,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,9140.100416226975,1,0,9140.100416226975,14.16401,9140.100416226975,1,0.06453045723793596
2017,20085,Jackson,Multi-Crop,Non-alluvial,0,103957.84926850328,2,0,103957.84926850328,135.56981000000002,103957.84926850328,1,0.07668215310510745
2017,20085,Jackson,Other Crop,Non-alluvial,0,296.03564101139995,1,0,296.03564101139995,14.16401,296.03564101139995,1,0.0020900552951558203
2017,20087,Jefferson,Corn,Alluvial,582906.511969822,17170.0671786612,23,0,600076.5791484832,736.123834,600076.5791484832,1,0.0815184282089803
2017,20087,Jefferson,Corn,Non-alluvial,0,74008.91025285,1,0,74008.91025285,127.071404,74008.91025285,1,0.058241986728068254
2017,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,58158.66864036462,0,2,0,58158.66864036462,24.685845999999998,58158.66864036462,1,0.23559520155948727
2017,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,986.785470038,44257.3283312043,2,0,45244.113801242296,19.829614,45244.113801242296,1,0.22816436972117712
